ID,Trial_Number,Question,ReappraisalText,Rating,rate_RT,Session_date,Q_type,ReappraisalDirection,PunishingType
218457,3,To what extent does the description of the individual provoke your anger?,Mac just bought an expensive sports car,1,1885,09-27-2016,anger,1,resources
218457,4,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Larry employs illegal immigrants and pays them less than minimum wage.,1,4408,09-27-2016,unfair,1,reputation
218457,5,To what extent does the description of the individual provoke your sympathy?,Larry employs illegal immigrants and pays them less than minimum wage.,1,1508,09-27-2016,sympathy,1,reputation
218457,6,To what extent does the description of the individual provoke your anger?,Larry employs illegal immigrants and pays them less than minimum wage.,1,1155,09-27-2016,anger,1,reputation
218457,7,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Becky works as a cleaner in a hotel,1,1467,09-27-2016,unfair,2,na
218457,8,To what extent does the description of the individual provoke your sympathy?,Becky works as a cleaner in a hotel,1,1210,09-27-2016,sympathy,2,na
218457,9,To what extent does the description of the individual provoke your anger?,Becky works as a cleaner in a hotel,1,1296,09-27-2016,anger,2,na
218457,10,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Emily is a highly paid actress,1,1081,09-27-2016,unfair,1,resources
218457,11,To what extent does the description of the individual provoke your sympathy?,Emily is a highly paid actress,1,1419,09-27-2016,sympathy,1,resources
218457,12,To what extent does the description of the individual provoke your anger?,Emily is a highly paid actress,1,1112,09-27-2016,anger,1,resources
218457,13,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Deborah got a large cash bonus from her boss,1,874,09-27-2016,unfair,1,resources
218457,14,To what extent does the description of the individual provoke your sympathy?,Deborah got a large cash bonus from her boss,1,1011,09-27-2016,sympathy,1,resources
218457,15,To what extent does the description of the individual provoke your anger?,Deborah got a large cash bonus from her boss,1,952,09-27-2016,anger,1,resources
218457,16,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Jenny works two waitressing jobs to pay her bills.,1,1186,09-27-2016,unfair,2,na
218457,17,To what extent does the description of the individual provoke your sympathy?,Jenny works two waitressing jobs to pay her bills.,1,987,09-27-2016,sympathy,2,na
218457,18,To what extent does the description of the individual provoke your anger?,Jenny works two waitressing jobs to pay her bills.,1,799,09-27-2016,anger,2,na
218457,19,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Sharon just lost her small business after a franchise moved in next door.,1,803,09-27-2016,unfair,2,na
218457,20,To what extent does the description of the individual provoke your sympathy?,Sharon just lost her small business after a franchise moved in next door.,1,873,09-27-2016,sympathy,2,na
218457,21,To what extent does the description of the individual provoke your anger?,Sharon just lost her small business after a franchise moved in next door.,1,834,09-27-2016,anger,2,na
218457,22,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Marny just found out that her husband has incurred a large credit card debt.,1,875,09-27-2016,unfair,2,na
218457,23,To what extent does the description of the individual provoke your sympathy?,Marny just found out that her husband has incurred a large credit card debt.,1,802,09-27-2016,sympathy,2,na
218457,24,To what extent does the description of the individual provoke your anger?,Marny just found out that her husband has incurred a large credit card debt.,1,872,09-27-2016,anger,2,na
218572,1,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Bill lost his life savings when his small business failed,4,1871,01-09-2017,unfair,2,na
218572,2,Does the previous description provoke your sympathy toward the individual?,Bill lost his life savings when his small business failed,5,282,01-09-2017,sympathy,2,na
218572,3,Does the previous description provoke your anger at the individual?,Bill lost his life savings when his small business failed,1,2439,01-09-2017,anger,2,na
218572,4,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Peter often goes through and steals the neighbors' mail.,1,1894,01-09-2017,unfair,1,reputation
218572,5,Does the previous description provoke your sympathy toward the individual?,Peter often goes through and steals the neighbors' mail.,1,1310,01-09-2017,sympathy,1,reputation
218572,6,Does the previous description provoke your anger at the individual?,Peter often goes through and steals the neighbors' mail.,5,468,01-09-2017,anger,1,reputation
218572,7,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Frank has been unable to find a job for over a year.,5,1878,01-09-2017,unfair,2,na
218572,8,Does the previous description provoke your sympathy toward the individual?,Frank has been unable to find a job for over a year.,5,330,01-09-2017,sympathy,2,na
218572,9,Does the previous description provoke your anger at the individual?,Frank has been unable to find a job for over a year.,1,407,01-09-2017,anger,2,na
218572,10,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Larry employs illegal immigrants and pays them less than minimum wage.,1,2915,01-09-2017,unfair,1,reputation
218572,11,Does the previous description provoke your sympathy toward the individual?,Larry employs illegal immigrants and pays them less than minimum wage.,1,2150,01-09-2017,sympathy,1,reputation
218572,12,Does the previous description provoke your anger at the individual?,Larry employs illegal immigrants and pays them less than minimum wage.,5,309,01-09-2017,anger,1,reputation
218572,13,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Andrew is hiding his taxable income in Switzerland.,1,694,01-09-2017,unfair,1,reputation
218572,14,Does the previous description provoke your sympathy toward the individual?,Andrew is hiding his taxable income in Switzerland.,1,445,01-09-2017,sympathy,1,reputation
218572,15,Does the previous description provoke your anger at the individual?,Andrew is hiding his taxable income in Switzerland.,5,507,01-09-2017,anger,1,reputation
218572,16,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Becky works as a cleaner in a hotel,4,544,01-09-2017,unfair,2,na
218572,17,Does the previous description provoke your sympathy toward the individual?,Becky works as a cleaner in a hotel,5,452,01-09-2017,sympathy,2,na
218572,18,Does the previous description provoke your anger at the individual?,Becky works as a cleaner in a hotel,1,278,01-09-2017,anger,2,na
218572,19,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Miriam just received a huge cash settlement,3,11613,01-09-2017,unfair,1,resources
218572,20,Does the previous description provoke your sympathy toward the individual?,Miriam just received a huge cash settlement,1,1683,01-09-2017,sympathy,1,resources
218572,21,Does the previous description provoke your anger at the individual?,Miriam just received a huge cash settlement,3,6780,01-09-2017,anger,1,resources
218572,22,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Angela illegally parks in the disabled parking spots when she can.,1,384,01-09-2017,unfair,1,reputation
218572,23,Does the previous description provoke your sympathy toward the individual?,Angela illegally parks in the disabled parking spots when she can.,1,261,01-09-2017,sympathy,1,reputation
218572,24,Does the previous description provoke your anger at the individual?,Angela illegally parks in the disabled parking spots when she can.,5,356,01-09-2017,anger,1,reputation
